review_id,sent_nb,reviee_sent,price_pattern_label,price_human_label,packaging_pattern_label,packaging_human_label,color_pattern_label,color_human_label,pigmented_pattern_label,pigmented_human_label,staying_power_pattern_label,staying_power_human_label,moist_pattern_label,moist_human_label,aroma_pattern_label,aroma_human_label
4386,68,biasanya aku emang selalu pake lip balm dulu sebelumnya jadi ya gak kering-kering banget.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown
4386,70,suka warnanya :) dan bagus kalo ditimpa-timpa ama lipstik warna lain hehehe.,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4447,73,"180.000,-  bourjois rouge edition velvet ini cukup tahan lama setelah dipake makan dan minum, meskipun matte tapi gak bikin bibir kering sampe ngeletek gitu, tapi buat yang nude-ist (no.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,pos,unknown,unknown
4447,75,04) kurang tahan lama.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg,unknown,unknown,unknown,unknown
39965,1,leather is unique and spesific shade.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
39965,2,gak semua merek lipstick ngeluarin shade yang deep violet begini.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
39965,3,"makanya penasaran, dan begitu diaplikasikan ke bibir warnanya bold banget yaaa kalo pake gothic eyes jadi deh make up ala vamps.",unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown
13926,6,"untuk harganya, it is quite okay menururku.",unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
13926,8,glides smoothly dan ga drying.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown
13926,9,gampang hilang kalo dibawa makan atau minum tapi ga masalah kalau di reapply lagi.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown
71946,2,"aneh mattenya, berasa kayak ketiban cat kering, bibir aku pakai ini bener-bener berasa nggak nyaman.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown
71946,3,"jadi dia teksturnya liquid trus keringnya dibibir aku rasanya kayak powdery gitu, ga enak kalau mau rubbing pas udah kering.",unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,pos,neg,unknown,unknown
71946,4,"keringnya juga aku nggak suka karena dia nonjolin banget garis-garis di bibir aku, dan kalau di liat bener-bener deket keliatan kalau lipsticknya itu kayak cracking nggak smooth sama sekali.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown
71946,6,"soft nude ada hint greynya dikit, di kulit aku yang medium warna ini cantik banget kalau aku full makeup, kalau bare face jatuhnya jadi pucet dan keterangan.",unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
30068,2,"agak sedikit pucet, tapi oke lah untuk pemakaian sehari2.",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
30068,3,"karena warnanya nude,stating powernya gak seoke warna yang lain.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown
18406,1,"warna deep red nya elegan banget, glamour, terkesan mewah.",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
18406,3,warna deep red khas vampire ini sukaa banget cocok banget di bibir saya dan untuk kulit saya nc20.,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
18406,4,cons nya warna ini gak bisa untuk daily use kecuali bener2 pede karna untuk sebagian orang warna ini mungkin too dark,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
21485,5,wicked is my fav colour.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
21485,6,"awalnya agak takut sih buat coba karna kan warna merahnya bold gelap banget gitu, taunya pas dipake malah cocok-cocok aja dan sering di bilang bagus sama orang-orang kalo pas pake lipstick ini cuma agak kurang cocok aja sih kalo dipake buat acara siang-siang, dibalik isu tentang lime crime ini, wicked tetep fav aku",unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8056,11,harganya mahal tapi menurut aku worth it.,neg,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8065,14,mungkin karena warnanya yang terlalu gelap di bibir gw jadi kesannya seperti vampir.,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8065,15,"packagingnya oke banget, kotaknya cukup menarik tapi tekstur lipsticknya agak bikin bibir jadi kering dan matte banget.",unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg,unknown,unknown
8065,16,power of stay nya bagus banget.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
8065,17,sampe ngilanginnya kalo ngga pake cleansing oil susah juga.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown
12042,21,"sangat pigmented, apalagi karena warnanya gelap.",unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
5495,2,tadinya sempet ragu karena warnanya merah cerah banget (aku baru berani coba warna merah tua) dan ternyata merahnya bagus banget!,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5495,3,"teksturnya enak di bibir, ga bikin bibir kering, dan tahan lama.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,pos,unknown,unknown
5495,4,aku pake makan minum jalan2 seharian tapi tetep awet.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
15869,1,"dari segi harga jelas mahal, yaa tipis2 lah sama harga lipstick\\\\\/lipgloss punya ysl  tapi hasilnya lbh suka punya chanel ini, semua shade rouge allure bikin wajah jadi lbh cantik segar tone ini yang paling aku suka, pink nya dapet dan kalem banget  cukup melembapkan bibir tapi ga bikin belepotan, ada aroma wanginya juga, suka bangetttt.",neg,neg,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,pos,unknown,pos
15869,2,"packagingnya juga keren, chanel really works on me ;)",unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5343,1,love it at first sight sama kemasannya.,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5343,2,"kemudian nyobain, warna ini cocok banget buat dipake sehari-hari.",unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5343,3,"formulanya agak kentel jadi pas pertama pake agak susah untuk diratain, tapi setelah didiemin bentar dia ngerata sendiri, hasilnya cantik banget.",unknown,unknown,unknown,unknown,unknown,unknown,pos,neg,unknown,unknown,unknown,unknown,unknown,unknown
5343,6,ada sedikit stain setelah glossnya ilang tapi kalo dibawa makan besar gitu ilang semua.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown
5343,7,di bibir cukup hydrating even after the gloss has fade away,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown
37760,16,ga matte banget sih tapi tetep aja tahan lama gitu glossy looknya.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,pos,unknown,unknown,unknown,unknown
37760,17,"keren deh, favorit juga karena ada efek melembabkannya.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown
4370,19,color sensational lip polish dari maybelline ini dari bentuknya bisa menipu ( tadinya disangka lipstick biasa bukan cair hehe ) warnanya berkilau tapi juga membuat bibir terasa lembab walaupun sudah di hapus,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown
7342,21,"liquid lip ini untuk konsistensinya agak pekat cenderung lengket dan sangat glossy di bibirku, aplikatornya enak dipake, warnanya ga begitu keluar.",unknown,unknown,unknown,unknown,unknown,neg,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown
7861,22,packagingnya unik dan sekilas dilihat mirip dengaan lipstik.,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7861,26,"untuk tahan lama, lipgloss ini ga tahan lama, akna langsung hilang begitu makan dan minum",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg,unknown,unknown,unknown,unknown
169,1,"lipstick ini bener2 hydrating dan moisturizing, glides easily, tapi quite long lasting.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,pos,unknown,unknown
169,2,"aku punya yang shade champs-\u00c9lys\u00e9es,  it's a beautiful fuschia, not too bright nor dark.",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
169,3,"packagingnya juga unik, mewah.",unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
169,4,"sayang harganya lumayan mahal, sebenernya banyak juga drugstore brand yang kualitasnya sama kayak lipstick ini.",neg,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6193,7,"*tidak membantu* kesan pertama sih, just like another guerlain's product, god ini packaging keren banget omg omg (dan menghabiskan lima menit sendiri buat masukin-ngelaurin lipstiknya, kudet) tapi aps dioles ke bibir.. akk.. oke, jauh dari matte.",unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6193,8,"malah sama sekali engga keluar warnanya, hahaha.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown
6193,11,but it's hydrating.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown
6193,12,mungkin buat yang suka dengan jenis sheer akan suka dengan benda ini (jujur saya sih asal beli karena suka packaging doang) :p,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
21192,1,"my first colourpop lipstick :) dan puas banget sama hasilnya, sebagai pecinta lipstick matte aku gaboleh ketinggalan buat nyobain colourpop ultra matte ini dan langsung jatuh cinta sampe hampir dipake setiap hari, meskipun lipstick ini ramah di kantong tapi kualitasnya bagus banget dan warnanya pas banget di aku, pokoknya aku puas banget sama lipstick ini",unknown,pos,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
31347,2,warnanya softttttt banget dan natural banget!!,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
31347,4,dan juga warna tahan lama dan ga buat bibir yang kering jadi semakin kering karena teksturnya yang mirip lipgloss,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,pos,unknown,unknown
32721,6,"best best best, warnanya unique dan softttttt banget dan natural banget!",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
32721,14,tapi kalau dipakai tiap hari bikin bibir kering sih.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg,unknown,unknown
32721,15,"jadi aku selang seling sama colored lip balm  yang aku ngga suka cuma satu, packagingnya kalau dibawa di makeup pouch gampang hilang sticker colorpop nya.",unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
41188,17,"i love this liquid matte lipstickunknown shade warna warm teraccota yang cantik cocok banget di pakai daily sangat pigmented dan mudah di apply pertama di pakai seperti basah tapi sebentar aja langsung kering, ga perlu di oles beberapa kali.sekali oles aja udah cukup formulanya untuk ukuran liquid matte lipstik gini lumayan,ga terlalu kering di bibir.cuma kalo mau lebih nyaman pakai dl lip balm atau vaselin sebelum pakai ini yaaappo dan keseluruhan saya kasih nilai 9 untuk produk ini, harga masuk akal sesuai dengan kualitas produk pecinta warna coklat dan nude wajib beli bumble",unknown,pos,unknown,unknown,pos,pos,pos,pos,pos,unknown,pos,pos,unknown,unknown
73077,18,"warna lipstick ini kece banget, cocok buat sehari-hari.",unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
73077,19,"jatuhnya di bibirku merah bata muda, kyknya lagi trend sekarang warna-warna ini.",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
73077,20,"cuma lipstik ini sedikit kering di bibir, dan ngga terlalu tahan lama.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg,neg,neg,unknown,unknown
35100,2,"fleur warnanya cakep banget, nude orange dengan sedikit hint coklat.",unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
35100,4,bikin wajahku kelihatan bersih dan cerah.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
35100,6,"tapi aku agak kurang suka sama aplikatornya, keras gitu jadi susah ngeratainnya :(  dari segi ketahanan, jempolan bangeet.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
35100,7,"setelah buat makan makanan berminyak masih stay put, lho.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
35100,11,"buat harga segini, i think liquid lipstick ini hard to beat.",unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
35534,13,finally a nude shade that is suitable for my skintone.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4963,19,shade ini bagus baget digunakan untuk sehari hari.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4963,20,tone kulit saya yang sawo matang ternyata tidak masalah dengan warna nude keluaran la girl ini.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4963,21,tidak membuat pucat malah membuat kelihatan fresh.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5474,24,warnanya cakeub bgt.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5474,25,"bibirku kan pigmented bgt, (item) tapi ternyata nutup banget!",unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
5474,27,cuma ya sayang ya kadang2 blotchy dan bikin bibir kering.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg,unknown,unknown
5474,29,all in all it's a very nice colour.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5577,31,fleur wanginya seperti bau cat menurut saya yang cukup agak menganggu.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg
5577,33,"kalau setelah makan, si la girl mpg ini warnanya masih bagus sayangnya malah ngelotok dibibir jadi ga rata warna lipsticknya.",unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5968,36,"pros: - pilihan warnanya lumayan, meskipun lebih banyak yang ke arah pink - affordable - staying powernya ok banget - ngga transfer di gelas atau tangan  cons: - smells like paint - seperti matte liquid lipstick lainnya, makes your lips dry",unknown,pos,unknown,unknown,unknown,pos,unknown,unknown,pos,pos,unknown,neg,unknown,neg
7662,41,murah meriah banget liquid lipstick ini.,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7662,42,prosnya adalah long lasting dan warna fleur ini cakep banget.,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
7981,45,fleur ini warnanya cantik banget.,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7981,46,peachy nude yang cocok untuk cewek-cewek indonesia.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
7981,48,satu lapis aja cukup untuk nutupin warna asli bibir ku yang pucat dan nggak rata.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown
7981,50,"lipstik ini awet banget, mau dipake makan minum nggak akan luntur.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
7981,52,"dan kalo nggak pake lipbalm dulu sebelum pake lipstik ini, pasti bibir bakal terasa kering banget.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg,unknown,unknown
7981,53,"cuma untuk harganya yang murah, kekurangannya masih bisa di tolerir lah :)",pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8419,57,"kecuali setelah makan berat, baru terasa agak lengket walaupun warnanya tetap nempel.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown
8419,59,"warnanha unik, nude orange yang bikin kulit cerah, bahkan kulit sawo matang seperti aku.",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8419,61,"full coverage, long wearing,dan tidak bikin bibir pecah-pecah setelah seharian dipakai.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,pos,unknown,unknown
8657,63,"dibanding sama la splash yang keringgg bgt dibibirku, la girl hasilnya labih rada velvety gitu.. minim crack sih jatuhnya dibibir.. dan yang paling suka sih sama shade ini.. makes my face looks so brighttttt :d  karna warnanya lebih ke nude hin orange, jadi cucok bgt kalo dicombine ma lipstick warna lain..  plusnya ya harganya ga semahal lip cream lainnya, tubenya lbh besar, hasilnya juga lebih velvet dibibirku dan coverage nya oke punyaunknown tapiiiii minusnya itu baunya rada mengganggu sih.. sampe kadang eneg sendiri ciumnya..",unknown,pos,unknown,unknown,pos,pos,unknown,pos,pos,unknown,unknown,unknown,unknown,neg
9049,64,"pros : - warnanya pigmented banget - staying powernya bagus, bisa tahan seharian walau agak pudar setelah makan\\\\\/minum - packagingnya lumayan bagus - harganya murah banget dibanding lip cream lainnya   cons : - baunya kurang enak - teksturnya lengket banget - belum tersedia store resmi, jadi belinya melalui online - aplikatornya kurang enak dipakai - susah dibersihkan",pos,pos,pos,pos,unknown,unknown,pos,pos,pos,pos,unknown,unknown,neg,neg
6001,65,"shade fleur ini sangat natural, sampai-sampai terlihat aneh di bibirku.",unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6001,67,"transfer-able ke mana-mana, bikin bibir kering, dan ada bau yang lumayan aneh waktu baru di apply.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg,unknown,neg
6001,69,"warnanya opaque, bisa nutup bibir dengan sempurna.",unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown
7316,72,"la girl matte pigment gloss ini harganya menurut saya sangat murah, warnanya pigmented bahkan shade fleur yang cenderung nude hint peach pun bisa untuk menutup bibir saya yang hitam bagian pinggirnya.",pos,pos,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
7316,73,"daya tahannya pun bagus sekali, karena lipstick ini termasuk yang agak sulit untuk dibersihkan.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
7316,74,tapi yang saya tidak suka adalah lipstick ini kering sekali di bibir.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,neg,unknown,unknown
10189,75,"awalnya ragu pakai karena warnanya orange gituunknowntapi setelah diaplikasiin malah keliatan natural, suka bangetunknowngak ngejreng dan gak gelap, pas lah pokoknyaunknownbiasanya sebelum pake ini selalu pakai lip balm biar gak keringunknowntapi wanginya yang kurang enak dan saat awal pake ini nunggu kering dulu baru bisa mingkemunknownkarena pernah kejadian masih setengah kering trus mingkem malah lengket..dan warnanya jadi beleber",unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,pos,unknown,neg,neg
9232,76,"kebetulan saya bukan typical cewek dandan setiap hari dan jarang pakai lipstick  hanya di moment tertentu saja, kalaupun in daily biasanya hanya lipstick yang warna&quot; natural cuman suka ga tahan lama, temen kenalin produk ini, setelah aku coba warnanya pas banget dibibir aku, cocok buat para cewek yang berkulit cerah, color fluer warnanya natural banget kalau di bibirku aga sedikit terlihat orange, mattenya juga ga bikin bibir jadi kering, saya biasanya pakai lip balm terlebih dahulu sekitar 15mnt baru saya menggunakan la girl mattenya dan ternyata mattenya itu ga bikin bibir kita jadi kering, walaupun digunakan selama kita beraktifitas, saya klo pakai tipe matte suka kering &amp; pecah&quot; bibirnya.",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,neg,unknown,pos,pos,unknown,unknown
6528,1,pros: - such a fun colour - suka sama baunya yang ngga kayak paint dan texturenya - ngga bikin bibir kering unlike other liquid lipstick - packagingnya lucu - staying powernya bagus.,unknown,unknown,pos,pos,unknown,pos,unknown,unknown,pos,pos,pos,pos,pos,pos
6528,2,"pake dari siang, pas apus malem-malem warnanya masih terang.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown
6528,3,"padahal udah makan 2x  cons: - mahal, apalagi yang dijual di indonesia",unknown,neg,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5094,1,"lipstick warnanya super cantik, yaitu deep berry dengan sentuhan warna merah.",unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5094,2,"warnanya tidak terlalu gelap dan tidak terang juga, pokonya pas dan masih bisa digunakan untuk everyday look.",unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5094,3,"sayangnya formula lipstick ini terlalu kering, jadi ketika diaplikasikan pada bibir agak sulit.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown
5094,5,lipstick ini bertahan selama 4 jam tanpa makan yang berminyak.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown
6259,2,"lipstick kesayangaaannn\u2026 warnanya baguuuuussss bangeettt\u2026 soft tapi ngga bikin pucet.. bisa dipake sehari2, bisa juga buat pesta.",unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6259,4,texture nya matte tapi ngga bikin bibir kering.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown
6259,5,warnanya pigmented banget.,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
6259,6,kalo ngga dipake untuk makan makanan yang berminyak bisa tahan lama.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,pos,unknown,unknown,unknown,unknown
6259,7,packagingnya simple dan ngga berat kalo dibawa kemana-mana untuk touch up.,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11964,12,"best seller dari mac, lipstik yang pertama kali aku beli   warna nude agak sedikit peach, paling oke buat dandanan natural   tidak terlalu matte, pas di bibir karena ada feel sdkit creamy casing yanh kokoh berwarna hitam khas mac buat aku ini salah 1 lipstik terbaik yang prnah ada",unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
12367,14,":) bibir saya sangat pigmented ( hitam ) dan kinda sexy mampu menutupinya, hasilnya nude cenderung ke orange cocok untuk kulit kuning wanita indonesia.",unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
14155,17,haha warna peach pucat seperti ini menurut saya membuat anda terlihat presentable tanpa harus terlihat &quot;berusaha&quot; haha.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
16289,24,pros: - warna nudenya pas di wajah aku dan terlihat segar - tidak membuat bibir kering - teksturnya enak saat di apply ke bibir - cukup longlasting  cons - harganya cukup mahal untuk kantong mahasiswa,neg,neg,unknown,unknown,unknown,pos,pos,unknown,pos,pos,pos,pos,unknown,unknown
16943,26,it is a bit drying jika kamu punya tipe bibir yang mudah kelupas dan pecah-pecah.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,unknown,unknown
16943,28,warnanya pink dan sangat natural jatuhnya di bibir saya.,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
16943,29,"cukup tahan lama dan meskipun tidak terlalu creamy, cukup mudah diaplikasikan.",unknown,unknown,unknown,unknown,unknown,unknown,pos,unknown,pos,pos,unknown,unknown,unknown,unknown
17602,31,warna nudenya cantik bgt bukan nude pucat karna ada sedikit sentuhan warna orange nya.,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
17602,32,cons nya lipstick ini sedikit bikin bibir agak kering jd saya biasa pakai lip balm dulu baru pakai lipstick ini.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,neg,unknown,unknown
17602,33,lipen ini tahan lama dan gak gampang pudar walaupun setelah makan atau minum.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown
18830,34,perfect peachy pink nude for my lips!,unknown,unknown,unknown,unknown,unknown,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
18830,36,dan warna ini cantik banget kalo dipaduin sama riasan mata yg smokey atau cukup pakai eyeliner dan mascara aja.,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown
18830,37,"cocok buat semua skintone sih kalau pakai warna ini, recommended!",unknown,unknown,unknown,unknown,pos,pos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
23540,39,mac lipstick shade kinda sexy ini best seller banget dari mac karena hasil matte na ga bikin bibir kering dan juga daya tahannya kuat untuk 6 jam tanpa makan makanan berminyak.,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,neg,pos,pos,pos,unknown,unknown
23540,40,pengaplikasinnya gampang dan pigmented serta ga mudah menggumpal seperti lipstik matte lainnya.,unknown,unknown,unknown,unknown,unknown,unknown,pos,pos,pos,unknown,unknown,unknown,unknown,unknown
